ID;preco;nrQuartos;nrWC;Sala_estar_m2;lote_m2;nrAndares;vista;condicao;piso_m2;arrecadacao_m2;Ano_construcao;Ano_renovacao
3825;489000;3; 3 ;86;934; 2 ;0;3;333;0;1982;0
3826;250000;3; 3 ;45;696; 1 ;0;3;137;133;1965;1993
3827;580000;3; 3 ;44;356; 2 ;0;3;108;233;1905;2010
3828;1038000;4; 2 ;33;1197; 1 ;0;4;130;0;1967;0
3829;605000;4; 3 ;68;4391; 1 ;0;5;137;473;1961;0
3830;599950;4; 4 ;58;277; 2 ;0;3;163;230;2008;0
3831;700000;3; 3 ;58;2150; 2 ;0;3;224;0;1993;0
3832;480000;3; 2 ;34;905; 1 ;0;4;132;0;1956;0
3833;329950;4; 3 ;49;410; 2 ;0;3;191;0;2002;0
3834;250000;3; 2 ;28;2232; 1 ;0;3;108;0;1984;0
3835;345000;5; 3 ;57;629; 2 ;0;3;221;0;2002;0
3836;175000;4; 3 ;41;540; 2 ;0;3;160;0;1991;0
3837;185000;5; 1 ;37;603; 2 ;0;3;98;167;1942;1999
3838;411000;4; 2 ;55;6900; 2 ;0;4;213;0;1978;2000
3839;690000;3; 2 ;41;360; 2 ;0;3;158;0;1922;2008
3840;265000;4; 3 ;45;735; 1 ;0;4;175;0;1948;0
3841;720000;4; 3 ;82;1109; 2 ;0;4;196;457;1990;0
3842;256000;4; 3 ;48;521; 2 ;0;3;185;0;2002;0
3844;540000;3; 3 ;31;162; 2 ;0;3;119;0;1994;0
3845;481015;3; 3 ;36;496; 2 ;0;3;140;0;1987;2000
3848;475000;4; 3 ;47;653; 2 ;0;4;184;0;1963;0
3849;732000;3; 4 ;62;587; 3 ;4;4;182;217;1977;0
3850;860000;4; 2 ;44;335; 2 ;0;4;169;0;1924;0
3851;389000;4; 2 ;56;693; 2 ;0;4;135;300;1927;0
3854;550000;4; 3 ;50;450; 1 ;0;3;129;243;1987;2000
3855;305000;2; 1 ;50;1166; 1 ;0;3;122;267;1968;1997
3856;782000;2; 2 ;36;324; 2 ;2;4;119;83;1906;1990
3857;545000;3; 2 ;31;648; 2 ;0;4;121;0;1923;0
3859;600000;5; 2 ;51;816; 1 ;0;5;100;360;1965;0
3860;1300000;4; 2 ;61;1944; 1 ;0;4;235;0;1966;0
3861;300000;2; 1 ;23;1073; 1 ;0;3;91;0;1947;2012
3862;330000;4; 3 ;49;548; 2 ;0;3;189;0;2003;0
3863;723000;4; 3 ;56;427; 2 ;0;3;147;267;1928;1954
3864;2271150;4; 4 ;94;1702; 1 ;0;4;364;0;1954;1979
3865;480000;5; 3 ;50;696; 2 ;0;3;194;0;1998;2006
3866;496000;2; 1 ;21;833; 1 ;0;3;81;0;1946;0
3868;475000;4; 2 ;49;1212; 1 ;0;5;95;350;1962;0
3869;275250;3; 3 ;35;648; 2 ;0;4;137;0;1992;0
3871;630000;4; 3 ;51;889; 1 ;0;4;127;260;1979;0
3873;262000;5; 1 ;43;702; 1 ;0;3;142;97;1962;2003
3875;552000;3; 3 ;43;891; 1 ;0;3;166;0;1978;0
3876;1411600;2; 3 ;74;846; 2 ;4;5;235;190;1985;0
3877;736000;2; 1 ;35;360; 1 ;0;3;99;133;1933;0
3878;355000;3; 2 ;40;667; 2 ;0;3;156;0;1954;2005
3879;305000;3; 1 ;37;668; 1 ;0;3;91;190;1962;2003
3880;484998;4; 3 ;36;168; 2 ;0;3;139;0;2014;0
3881;1054690;4; 4 ;79;358; 2 ;0;3;235;260;2014;0
3882;334500;2; 2 ;19;167; 2 ;0;3;75;0;2005;0
3884;309780;3; 3 ;52;405; 2 ;0;3;202;0;2014;0
3885;795000;4; 3 ;67;702; 2 ;0;3;260;0;2005;0
3886;274500;3; 3 ;34;365; 2 ;0;3;131;0;2010;0
3887;265050;2; 2 ;19;191; 2 ;0;3;72;0;2008;0
3888;567500;3; 3 ;53;225; 2 ;0;3;169;133;2006;0
3890;285000;5; 3 ;53;567; 2 ;0;3;204;0;1995;0
3891;445838;3; 3 ;52;512; 2 ;0;3;203;0;2000;0
3892;304900;4; 2 ;60;1019; 1 ;0;4;145;330;1969;0
3893;940000;4; 2 ;58;857; 2 ;0;5;224;0;1968;0
3894;1127000;4; 3 ;73;745; 2 ;0;4;284;0;1995;0
3896;290000;3; 1 ;33;1013; 1 ;0;3;130;0;1967;2011
3898;342000;4; 3 ;53;580; 2 ;0;3;207;0;2001;0
3899;1012000;4; 3 ;69;1464; 2 ;0;3;268;0;1989;0
3900;400000;4; 3 ;52;648; 1 ;0;4;117;310;1963;0
3901;312500;3; 2 ;43;717; 1 ;0;3;84;300;1950;2008
3902;267000;3; 1 ;40;979; 1 ;0;4;92;240;1962;0
3903;575000;3; 2 ;36;607; 1 ;0;3;127;40;1955;2005
3904;810000;3; 2 ;35;814; 1 ;0;4;137;0;1954;1979
3905;850000;3; 3 ;75;450; 2 ;2;5;219;267;1945;0
3906;1015000;3; 4 ;84;360; 2 ;0;3;246;297;2005;0
3907;1100000;4; 4 ;118;5411; 2 ;0;3;456;0;2000;0
3908;240000;3; 2 ;36;788; 1 ;0;3;141;0;1960;2012
3909;198000;4; 2 ;48;648; 1 ;0;4;95;343;1966;0
3910;565000;4; 3 ;52;776; 1 ;0;4;129;267;1969;0
3911;1195000;5; 3 ;79;1632; 2 ;0;3;229;293;1952;2005
3912;340000;8; 3 ;65;603; 1 ;0;3;132;440;1977;2004
3913;815000;4; 3 ;73;378; 2 ;0;3;284;0;2002;0
3914;1875000;4; 4 ;91;984; 2 ;0;3;354;0;2006;0
3915;588000;5; 3 ;51;441; 2 ;0;5;134;233;1940;0
3916;280500;4; 3 ;44;627; 2 ;0;3;170;0;1997;0
3918;509000;2; 2 ;45;317; 2 ;0;3;174;0;1989;0
3920;650000;3; 2 ;32;405; 1 ;0;5;124;0;1960;0
3921;715000;3; 4 ;48;203; 3 ;4;3;187;0;1997;0
3922;529950;3; 1 ;29;450; 2 ;0;5;112;0;1909;1988
3924;1755000;3; 2 ;55;432; 2 ;0;3;212;0;1909;2014
3925;1140000;3; 3 ;65;3015; 2 ;1;4;190;223;1969;0
3926;610000;3; 2 ;53;1208; 1 ;0;3;129;290;1955;2005
3927;554729;4; 3 ;47;392; 2 ;0;5;156;97;1943;0
3928;395000;5; 2 ;43;941; 1 ;2;3;122;160;1948;1994
3929;341000;3; 1 ;32;433; 2 ;0;3;125;0;1908;1988
3930;264500;4; 3 ;48;1025; 1 ;0;4;108;287;1962;0
3931;395000;4; 3 ;61;3156; 2 ;0;3;238;0;1963;2008
3932;640000;3; 3 ;46;910; 1 ;0;3;178;0;1959;1989
3933;430000;3; 2 ;42;457; 1 ;0;3;93;260;1958;2004
3934;410000;4; 3 ;39;810; 1 ;0;5;153;0;1972;0
3935;220000;4; 1 ;28;540; 2 ;0;3;108;0;1923;1998
3936;1625000;4; 4 ;69;324; 2 ;0;3;194;277;1999;0
3937;405500;2; 3 ;31;113; 2 ;0;3;101;77;2006;0
3938;633000;4; 3 ;55;900; 1 ;3;3;178;127;1977;2004
3939;295950;2; 1 ;28;558; 1 ;0;3;107;0;1948;1994
3940;1042031;4; 5 ;95;3920; 2 ;0;4;370;0;1978;2000
3941;605000;4; 3 ;65;971; 1 ;0;3;128;460;1970;2014
3942;255000;2; 2 ;21;144; 2 ;0;3;83;0;1995;0
3943;474000;3; 2 ;36;720; 2 ;0;3;138;0;1978;0
3946;100000;2; 1 ;15;472; 1 ;0;4;59;0;1912;1989
3948;600000;5; 3 ;70;1251; 2 ;0;4;270;0;1975;0
3949;515000;5; 4 ;64;867; 1 ;0;5;125;450;1977;0
3950;345000;4; 3 ;47;497; 2 ;0;3;184;0;1999;0
3951;975000;6; 3 ;59;4874; 2 ;4;3;227;0;1954;2005
3952;850000;3; 2 ;57;792; 2 ;0;3;222;0;1961;2004
3953;439990;3; 3 ;45;121; 2 ;0;3;117;210;2005;0
3954;554950;3; 3 ;69;923; 2 ;0;3;266;0;2006;0
3955;605000;3; 3 ;61;576; 2 ;0;3;235;0;2001;0
3956;609000;3; 2 ;38;137; 3 ;0;3;147;0;2014;0
3957;425000;3; 2 ;33;92; 3 ;0;3;126;0;2007;0
3958;399900;2; 2 ;33;90; 2 ;0;3;81;170;2011;0
3959;1025000;4; 4 ;102;977; 2 ;0;3;393;0;2008;0
3960;2351956;4; 5 ;116;1747; 2 ;1;3;360;337;2014;0
3961;519995;4; 3 ;60;554; 2 ;0;3;233;0;2014;0
3963;600000;3; 3 ;54;685; 2 ;0;3;209;0;2003;0
3965;1738000;4; 3 ;68;586; 2 ;0;4;203;220;1937;0
3966;671000;4; 3 ;73;513; 2 ;0;3;158;460;1953;0
3967;459500;3; 2 ;34;446; 1 ;0;3;93;147;1984;0
3968;499000;3; 3 ;36;119; 3 ;0;3;125;50;1995;0
3969;1280000;4; 3 ;73;416; 2 ;4;3;182;380;1917;2005
3970;395000;3; 2 ;34;693; 1 ;0;3;133;0;1975;0
3971;861990;5; 3 ;84;508; 2 ;0;3;324;0;2014;0
3972;382500;2; 1 ;28;400; 1 ;0;3;107;0;1981;2013
3973;404950;4; 3 ;54;19531; 1 ;0;4;211;0;1982;2011
3975;195000;2; 1 ;28;2431; 1 ;0;4;107;0;1910;0
3976;747500;4; 3 ;55;1674; 2 ;0;4;212;0;1977;0
3978;548800;4; 1 ;39;423; 2 ;0;3;113;133;1930;1997
3979;870000;4; 3 ;71;3262; 2 ;0;3;241;120;1923;2014
3980;588000;3; 2 ;43;430; 2 ;0;5;167;0;1908;0
3981;775000;4; 4 ;95;21719; 2 ;0;3;225;533;1981;2013
3982;670000;6; 3 ;94;3255; 2 ;0;4;236;477;1970;0
3983;445000;2; 2 ;29;225; 2 ;0;3;112;0;1985;0
3984;300000;4; 3 ;51;972; 1 ;0;3;198;0;1960;2012
3986;300000;3; 1 ;22;464; 2 ;0;5;84;0;1919;1934
3987;360000;3; 2 ;42;1980; 2 ;0;3;162;0;1931;0
3988;527000;6; 4 ;70;756; 1 ;0;3;135;500;1979;2014
3989;875000;3; 2 ;42;1142; 1 ;0;4;164;0;1952;0
3990;266000;4; 3 ;46;639; 2 ;0;4;180;0;1981;0
3992;335950;2; 2 ;19;467; 1 ;0;5;72;0;1951;0
3994;481000;4; 3 ;53;744; 2 ;0;3;206;0;2002;0
3995;320000;3; 2 ;52;1048; 1 ;0;3;114;317;1950;2005
3996;295000;3; 2 ;45;675; 2 ;0;4;175;0;1918;1985
3997;295000;3; 2 ;38;650; 2 ;0;4;148;0;1908;0
3998;320000;3; 1 ;26;952; 1 ;0;4;101;0;1969;0
3999;780000;4; 2 ;60;432; 1 ;2;3;126;400;1953;0
4000;437500;3; 2 ;35;432; 2 ;0;5;134;0;1948;1985
4001;443000;5; 2 ;38;270; 2 ;0;3;149;0;1902;0
4002;575000;4; 3 ;56;552; 2 ;0;3;216;0;1990;2009
4003;245000;2; 1 ;35;602; 1 ;0;3;107;103;1926;2003
4004;450000;3; 3 ;46;1151; 2 ;0;3;179;0;1993;0
4005;536000;2; 2 ;26;67; 2 ;0;3;93;33;2009;0
4006;685000;3; 4 ;47;996; 2 ;0;4;183;0;1980;0
4007;373000;4; 2 ;37;713; 2 ;0;4;143;0;1960;2001
4009;645000;4; 3 ;62;1679; 2 ;0;3;242;0;1985;0
4010;1275000;3; 3 ;90;4195; 2 ;3;3;348;0;1997;0
4011;230000;3; 1 ;32;540; 1 ;0;3;125;0;1954;2005
4012;593000;3; 3 ;43;167; 2 ;0;3;152;47;2011;0
4013;558000;2; 2 ;37;518; 1 ;0;5;71;263;1910;0
4014;538250;3; 3 ;60;1371; 2 ;3;3;233;0;1984;0
4015;475000;5; 3 ;58;725; 1 ;0;4;134;340;1977;0
4016;209950;3; 2 ;27;657; 1 ;0;4;106;0;1968;0
4017;410000;3; 3 ;34;1729; 2 ;0;3;131;0;1989;0
4018;1636000;3; 3 ;72;609; 2 ;1;4;230;187;1946;1989
4019;670000;5; 3 ;66;6167; 2 ;0;5;257;0;1958;0
4020;821000;3; 3 ;64;763; 1 ;0;4;152;357;1967;0
4021;665000;5; 2 ;65;1601; 1 ;0;4;126;467;1963;0
4023;631500;4; 2 ;59;509; 2 ;0;4;172;207;1910;0
4024;570000;3; 2 ;38;253; 1 ;3;4;74;273;1924;0
4025;437000;3; 2 ;52;1581; 1 ;0;4;200;0;1967;0
4026;542500;3; 3 ;47;908; 2 ;0;3;184;0;1987;2000
4027;229500;3; 1 ;29;540; 1 ;0;4;111;0;1967;0
4028;170500;2; 1 ;25;693; 1 ;0;3;74;80;1981;2013
4029;391500;3; 3 ;45;866; 2 ;0;3;173;0;1993;0
4031;1450000;4; 4 ;88;369; 2 ;0;5;244;353;1925;0
4032;888550;3; 3 ;82;3449; 2 ;0;3;319;0;1989;0
4033;1360000;4; 3 ;126;9801; 2 ;0;4;489;0;1987;0
4034;328000;3; 2 ;52;711; 2 ;0;3;203;0;1998;2006
4035;300000;4; 3 ;49;468; 2 ;0;3;188;0;2007;0
4036;500000;3; 3 ;40;271; 2 ;0;3;155;0;2011;0
4037;494815;3; 3 ;44;188; 2 ;0;3;172;0;2014;0
4038;378000;3; 3 ;37;224; 3 ;0;3;138;22;2007;0
4041;351999;3; 3 ;55;378; 2 ;0;3;213;0;2014;0
4042;510000;3; 3 ;33;111; 3 ;0;3;128;0;2014;0
4044;374000;2; 2 ;29;142; 2 ;0;3;113;0;2001;0
4045;509900;3; 3 ;70;815; 2 ;0;3;273;0;2009;0
4046;230000;3; 2 ;26;108; 2 ;0;3;103;0;2014;0
4047;527700;5; 3 ;66;844; 1 ;0;4;140;423;1968;0
4049;900000;3; 3 ;74;1134; 2 ;0;4;286;0;1978;2000
4050;1131000;3; 3 ;65;1241; 1 ;3;3;251;0;2006;0
4051;439000;4; 3 ;60;855; 2 ;0;3;231;0;1980;0
4054;332000;3; 3 ;49;1342; 1 ;0;3;155;133;1979;2014
4055;600000;3; 3 ;44;4195; 2 ;0;4;130;153;1969;0
4056;378500;3; 3 ;66;3944; 2 ;0;4;257;0;1990;0
4057;190000;3; 1 ;21;952; 1 ;0;4;82;0;1968;0
4058;645000;4; 3 ;66;3377; 2 ;0;3;257;0;1987;2000
4059;780000;2; 3 ;59;225; 2 ;0;5;152;290;1901;0
4060;370000;3; 2 ;36;1514; 2 ;0;3;141;0;1982;0
4061;875000;4; 4 ;72;9762; 2 ;2;4;280;0;1979;0
4062;1049000;4; 4 ;110;11408; 2 ;0;4;427;0;1991;0
4063;479000;3; 1 ;31;1238; 1 ;0;4;121;0;1955;2009
4065;542000;3; 2 ;25;723; 1 ;0;3;96;0;1966;2014
4066;557500;3; 3 ;42;870; 2 ;0;3;164;0;1984;0
4067;480000;2; 1 ;25;274; 1 ;0;3;77;67;1924;2011
4068;330000;3; 3 ;52;365; 1 ;0;3;120;297;1993;0
4069;160000;3; 1 ;31;783; 2 ;0;3;122;0;1942;1999
4070;695500;5; 3 ;58;826; 1 ;1;4;144;303;1975;0
4071;235500;5; 3 ;54;1234; 1 ;0;2;150;223;1967;0
4072;326500;3; 1 ;25;713; 1 ;0;4;95;0;1968;0
4073;300000;4; 3 ;51;726; 2 ;0;3;198;0;1998;2006
4074;267000;3; 1 ;33;729; 2 ;0;3;126;0;1944;0
4075;292600;3; 2 ;35;641; 1 ;0;4;137;0;1959;0
4076;362000;5; 3 ;42;270; 2 ;0;3;163;0;1998;2006
4077;1087500;2; 2 ;55;1021; 2 ;0;3;212;0;1997;0
4078;357562;2; 2 ;28;93; 2 ;0;3;109;0;2014;0
4079;789900;3; 3 ;79;2264; 1 ;0;4;158;557;1987;0
4080;513000;3; 3 ;42;413; 2 ;0;3;163;0;1992;0
4081;336000;3; 3 ;64;914; 1 ;0;3;248;0;1969;2010
4082;560000;4; 3 ;45;882; 1 ;0;3;120;207;1968;1997
4083;1150000;3; 3 ;89;4387; 2 ;0;3;345;0;1991;0
4084;410000;4; 3 ;48;655; 1 ;0;3;110;280;1963;2013
4085;371500;3; 1 ;38;576; 1 ;0;4;88;223;1954;1979
4086;368000;4; 2 ;49;1075; 1 ;0;3;93;357;1964;2000
4087;650000;4; 3 ;86;5175; 1 ;0;3;169;613;2003;0
4089;440000;3; 2 ;43;19602; 2 ;2;3;167;0;1998;2006
4090;630000;2; 3 ;53;316; 2 ;0;3;206;0;2005;0
4091;228950;3; 2 ;28;818; 1 ;0;4;108;0;1968;0
4093;245000;3; 3 ;37;251; 2 ;0;4;144;0;1992;0
4094;410000;4; 3 ;59;362; 2 ;0;3;230;0;2006;0
4095;427550;2; 1 ;20;360; 1 ;0;3;79;0;1940;1996
4096;235000;2; 1 ;24;713; 1 ;0;3;92;0;1939;1969
4097;210000;3; 2 ;22;844; 1 ;0;3;86;0;1949;1998
4098;485000;4; 3 ;44;648; 1 ;0;3;123;177;1977;2004
4099;410000;3; 2 ;31;540; 2 ;0;4;119;0;1920;0
4100;435000;4; 3 ;52;868; 1 ;0;3;119;303;1998;2006
4101;300000;3; 1 ;27;658; 1 ;0;3;104;0;1960;2012
4102;455000;4; 4 ;80;540; 2 ;0;4;310;0;2002;0
4103;210000;3; 1 ;25;736; 1 ;0;3;96;0;1949;1998
4104;1050000;4; 3 ;52;309; 2 ;0;3;135;250;1927;2013
4105;458400;4; 3 ;44;927; 1 ;0;3;172;0;1921;1968
4107;148226;3; 1 ;33;662; 1 ;0;4;126;0;1968;0
4108;711600;4; 3 ;83;838; 3 ;0;3;213;403;1991;0
4109;819000;3; 3 ;74;1205; 2 ;3;4;245;150;1985;0
4110;613000;2; 2 ;27;170; 2 ;1;4;105;0;1927;0
4111;592350;2; 2 ;36;420; 1 ;0;3;141;0;2006;0
4113;250000;3; 2 ;26;936; 1 ;0;4;103;0;1983;0
4114;115000;1; 2 ;27;883; 1 ;0;4;104;0;1962;0
4115;1115000;4; 3 ;74;2874; 1 ;0;4;215;263;1978;2000
4116;585000;4; 3 ;61;557; 2 ;0;3;237;0;1999;0
4117;580000;3; 3 ;45;538; 1 ;0;3;137;140;1987;2000
4118;165000;1; 1 ;20;725; 1 ;0;2;77;0;1906;0
4120;383000;3; 3 ;49;1350; 1 ;0;3;188;0;1961;2004
4121;1195000;4; 4 ;92;599; 2 ;0;3;257;370;2006;0
4123;690000;4; 3 ;75;3186; 2 ;0;3;290;0;1991;0
4125;375000;3; 2 ;39;871; 1 ;0;3;102;177;1976;0
4126;600000;4; 3 ;52;1023; 2 ;0;3;203;0;1991;0
4127;340000;3; 3 ;49;1178; 1 ;0;3;191;0;1997;0
4128;890000;4; 3 ;54;362; 3 ;0;5;208;0;1979;0
4129;415000;4; 2 ;45;693; 2 ;0;4;173;0;1970;0
4131;530000;2; 3 ;41;70; 2 ;0;3;144;63;1975;0
4132;468000;3; 2 ;43;886; 1 ;0;5;165;0;1962;0
4133;970000;5; 3 ;81;454; 2 ;2;3;266;183;1927;2007
4134;599000;3; 2 ;59;1321; 1 ;0;3;120;410;1987;2000
4135;399500;4; 2 ;32;436; 2 ;0;4;122;0;1928;0
4136;2458000;4; 6 ;151;1349; 2 ;0;3;466;440;2001;0
4137;1205000;4; 4 ;73;495; 2 ;0;3;284;0;2014;0
4138;325000;2; 1 ;19;367; 1 ;0;4;73;0;1941;1998
4139;1135250;5; 4 ;170;19602; 2 ;0;3;659;0;1992;0
4140;568000;4; 2 ;65;1573; 1 ;2;3;131;447;1956;2001
4141;517000;2; 2 ;45;307; 1 ;0;4;86;320;1912;1989
4143;1675000;3; 3 ;81;751; 2 ;4;4;194;447;1939;1991
4144;2180000;6; 3 ;109;990; 2 ;3;3;332;340;1931;0
4145;623000;3; 2 ;48;1468; 1 ;0;2;185;0;1973;0
4146;720000;4; 3 ;56;756; 2 ;0;5;217;0;1965;0
4147;205000;3; 1 ;27;742; 1 ;0;4;106;0;1967;0
4148;148000;2; 1 ;15;378; 1 ;0;3;57;0;1930;1997
4149;950000;3; 3 ;81;702; 1 ;0;4;158;577;1941;1998
4150;405000;3; 2 ;23;691; 2 ;0;5;91;0;1953;0
4151;293000;3; 3 ;44;313; 2 ;0;3;172;0;2009;0
4152;550000;3; 4 ;58;322; 2 ;0;3;155;257;2005;0
4153;435000;4; 3 ;50;283; 2 ;0;3;194;0;2010;0
4154;355000;4; 3 ;70;492; 2 ;0;3;270;0;2005;0
4158;380000;4; 3 ;46;2916; 1 ;0;3;141;140;1962;2003
4159;760005;4; 3 ;72;527; 2 ;0;3;278;0;2010;0
4160;674600;4; 3 ;61;463; 2 ;0;3;235;0;2006;0
4161;812000;4; 4 ;78;327; 2 ;0;3;248;207;2007;0
4165;810000;2; 3 ;63;771; 1 ;0;3;243;0;2007;0
4167;550000;3; 2 ;46;375; 2 ;3;5;114;233;1929;0
4168;290000;3; 2 ;45;1436; 1 ;0;4;176;0;1959;0
4169;232500;3; 2 ;45;890; 1 ;0;4;103;267;1969;0
4170;1355000;4; 4 ;82;990; 1 ;2;3;203;430;1999;0
4172;749950;4; 3 ;68;1683; 1 ;0;3;199;233;1957;1995
4173;720500;4; 3 ;78;3177; 2 ;0;4;302;0;1985;0
4174;507000;3; 2 ;50;3609; 1 ;0;5;134;217;1950;0
4175;989000;5; 5 ;94;1213; 2 ;0;3;363;0;2000;0
4176;463000;4; 3 ;46;599; 2 ;0;4;178;0;1974;0
4177;310000;3; 2 ;34;892; 1 ;0;3;131;0;1952;2008
4178;284000;4; 2 ;44;792; 1 ;0;3;102;250;1960;2012
4179;737500;3; 2 ;54;981; 2 ;0;3;209;0;1935;1974
4180;569000;3; 4 ;52;740; 2 ;0;5;159;150;1929;0
4183;275000;4; 2 ;47;758; 2 ;0;3;183;0;1944;0
4185;150000;3; 1 ;11;3465; 2 ;0;4;44;0;1959;0
4186;356000;3; 3 ;37;307; 2 ;0;3;143;0;2000;0
4187;610000;3; 3 ;61;524; 2 ;0;3;237;0;2001;0
4188;498800;2; 2 ;31;415; 1 ;0;3;122;0;2008;0
4189;226550;3; 1 ;23;400; 1 ;0;3;89;0;1943;2002
4191;250000;3; 1 ;23;726; 1 ;0;4;89;0;1960;2001
4192;660000;4; 3 ;58;409; 2 ;0;3;226;0;2002;0
4193;295000;2; 1 ;19;585; 1 ;0;4;72;0;1953;1983
4194;154950;4; 1 ;37;916; 1 ;0;4;144;0;1966;0
4195;409124;5; 4 ;77;1021; 2 ;0;4;223;280;1999;0
4196;287000;5; 2 ;40;831; 1 ;0;3;91;240;1962;2003
4197;810000;4; 2 ;46;359; 1 ;4;4;90;333;1958;1972
4198;525000;4; 3 ;68;568; 1 ;0;3;148;423;1985;0
4199;525000;4; 2 ;40;940; 1 ;0;4;154;0;1955;2009
4200;275000;3; 1 ;28;702; 1 ;0;4;108;0;1954;1979
4201;583000;3; 3 ;60;459; 2 ;1;3;234;0;1998;2006
4202;237950;2; 2 ;34;713; 1 ;0;4;131;0;1987;0
4204;679000;4; 3 ;49;403; 2 ;0;4;160;107;1928;0
4205;1465000;6; 5 ;98;578; 2 ;3;4;212;623;1916;0
4206;410000;3; 2 ;39;563; 1 ;0;3;75;277;1980;0
4207;306000;3; 1 ;34;648; 1 ;0;3;91;147;1969;2010
4208;215000;4; 2 ;43;454; 2 ;0;5;167;0;1920;0
4209;594950;4; 3 ;63;901; 2 ;0;3;245;0;1989;0
4210;1250000;4; 3 ;68;495; 1 ;3;3;183;297;1957;2000
4211;305000;3; 2 ;42;1098; 1 ;0;4;162;0;1966;0
4213;215000;3; 2 ;41;2610; 1 ;0;3;159;0;1959;1989
4214;480000;5; 3 ;59;695; 1 ;0;5;125;387;1967;0
4215;550000;4; 2 ;50;810; 1 ;0;4;100;347;1966;0
4217;137124;3; 1 ;22;2470; 1 ;0;4;86;0;1970;0
4218;840000;3; 2 ;65;1006; 2 ;0;3;250;0;1910;1999
4219;624800;3; 2 ;52;1285; 1 ;0;4;135;250;1964;0
4220;630000;3; 2 ;40;789; 1 ;0;4;154;0;1986;0
4221;590000;3; 3 ;62;844; 1 ;0;5;151;323;1975;0
4222;599950;3; 4 ;43;162; 3 ;0;3;165;0;2014;0
4223;299880;3; 3 ;34;274; 2 ;0;3;131;0;2000;0
4224;400000;3; 2 ;41;619; 1 ;0;4;158;0;1967;0
4225;560000;3; 3 ;46;545; 2 ;0;3;176;0;2002;0
4226;229000;4; 3 ;47;692; 1 ;0;3;105;280;1979;2014
4227;525000;4; 3 ;85;896; 2 ;0;3;330;0;2005;0
4228;737000;2; 3 ;53;879; 1 ;0;3;206;0;2007;0
4229;680000;3; 2 ;41;515; 1 ;0;5;88;267;1925;0
4230;635000;4; 3 ;72;3189; 2 ;0;3;277;0;1997;0
4231;740000;4; 3 ;78;1358; 2 ;0;3;302;0;1997;0
4232;335500;3; 1 ;32;610; 2 ;0;3;123;0;1930;1997
4233;270000;4; 3 ;39;726; 1 ;0;4;149;0;1978;2000
4234;1037000;4; 4 ;103;959; 2 ;0;3;400;0;2003;0
4235;450000;5; 3 ;66;18857; 1 ;0;4;174;307;1925;1968
4236;379000;3; 3 ;36;262; 2 ;0;4;138;0;1986;0
4237;468000;4; 3 ;49;756; 1 ;0;4;112;287;1976;1992
4238;321500;1; 1 ;17;175; 1 ;0;3;66;0;2008;0
4240;340000;3; 1 ;37;659; 1 ;0;4;144;0;1958;1972
4241;470000;4; 3 ;55;1548; 2 ;0;3;138;283;1979;2014
4242;545000;3; 3 ;64;1564; 2 ;0;3;248;0;2002;0
4243;415000;4; 2 ;43;1023; 2 ;0;4;166;0;1950;1983
4244;599000;7; 3 ;60;518; 1 ;0;4;169;233;1901;0
4245;759000;4; 2 ;49;428; 1 ;0;3;121;253;1975;0
4246;300000;4; 2 ;42;451; 1 ;0;4;107;210;1926;1993
4247;1681000;5; 6 ;112;1684; 2 ;1;5;354;300;1952;1998
4248;359000;3; 2 ;36;448; 1 ;0;3;97;157;1978;0
4249;550000;4; 1 ;33;324; 2 ;0;4;130;0;1924;0
4250;395000;2; 1 ;22;574; 1 ;0;4;84;0;1940;2001
4251;486000;4; 3 ;83;1084; 2 ;0;3;320;0;1988;2000
4252;187000;2; 1 ;20;1044; 1 ;0;3;76;0;1952;2008
4253;734950;4; 4 ;99;4246; 2 ;0;3;275;410;2002;0
4254;284000;3; 2 ;35;902; 1 ;0;4;135;0;1957;2001
4255;696000;4; 4 ;85;3469; 2 ;0;3;230;367;1996;0
4256;380000;2; 1 ;18;352; 1 ;0;3;70;0;1918;0
4257;625000;4; 1 ;37;495; 2 ;0;4;144;0;1946;1989
4258;252000;4; 2 ;26;743; 1 ;0;4;101;0;1966;0
4259;560000;2; 1 ;23;830; 1 ;0;4;91;0;1960;2001
4260;395000;4; 3 ;46;3332; 1 ;0;4;177;0;1961;2001
4261;900000;4; 3 ;52;393; 2 ;0;5;139;230;1935;0
4262;2680000;5; 3 ;100;1840; 2 ;0;4;386;0;1985;0
4263;625000;3; 2 ;73;6861; 1 ;0;4;194;333;1978;2000
4265;309000;3; 3 ;46;788; 1 ;0;4;117;227;1963;0
4266;412000;4; 4 ;78;879; 2 ;0;3;221;303;1990;2009
4267;495000;3; 2 ;62;17289; 1 ;0;4;239;0;1964;0
4268;215000;3; 1 ;28;655; 1 ;0;4;108;0;1967;0
4269;741500;2; 3 ;50;518; 1 ;0;3;194;0;2010;0
4270;749000;3; 3 ;66;481; 2 ;0;3;254;0;2008;0
4272;530000;3; 3 ;42;277; 2 ;0;3;161;0;2010;0
4274;2321000;5; 5 ;134;1530; 2 ;0;3;383;507;2006;0
4276;487000;4; 3 ;59;450; 2 ;0;3;229;0;2005;0
4277;760000;4; 3 ;77;753; 3 ;0;3;297;0;2014;0
4278;1240000;5; 4 ;126;929; 2 ;2;3;361;473;2007;0
4280;374950;3; 3 ;32;134; 3 ;0;3;125;0;2007;0
